tract_id,tract_name,noise_mean_db,noise_max_db,noise_min_db
6073009000,90.0,53.27114974868881,59.43889999389648,45.03654479980469
6073009101,91.01,59.57596628289474,86.26031494140625,45.00785446166992
6073008368,83.68,57.10301724137931,80.59563446044922,45.020172119140625
6073017057,170.57,52.297767702562325,74.44357299804688,45.00922393798828
6073021502,215.02,58.16475010856978,81.53205108642578,45.00785446166992
6073008371,83.71,60.53917649562257,86.28695678710938,45.10008239746094
6073008373,83.73,60.368762721503835,86.58393096923828,45.00922393798828
6073017201,172.01,51.31222411014574,61.77248001098633,45.01470184326172
6073007911,79.11,51.076801915322584,59.13018798828125,45.18514251708984
6073007601,76.01,56.959929249631266,82.97322082519531,45.00099182128906
6073008201,82.01,54.24434895833333,73.47525024414062,45.06504821777344
6073020035,200.35,56.06284090909091,78.05636596679688,45.03109359741211
6073020032,200.32,56.03227249488753,78.05840301513672,45.04335021972656
6073020033,200.33,51.62146326013514,59.25054168701172,45.178558349609375
6073020030,200.3,55.8309748427673,78.05908966064453,45.00373840332031
6073008377,83.77,57.91983846752669,84.54540252685547,45.17063903808594
6073008379,83.79,56.19205515008224,73.65113067626953,45.02836608886719
6073018202,182.02,54.43424748192149,79.98259735107422,45.039268493652344
6073018616,186.16,56.81658380681818,80.33423614501953,45.01606750488281
6073018102,181.02,54.145962341589865,80.09451293945312,45.01606750488281
6073005102,51.02,52.47948369565217,69.77403259277344,45.0960578918457
6073005101,51.01,56.6708242681962,82.24791717529297,45.02700424194336
6073017901,179.01,55.40648875876754,82.69046020507812,45.0419921875
6073022102,221.02,55.29853494379986,77.55036163330078,45.00510787963867
6073017070,170.7,56.004187064109445,75.76802062988281,45.044708251953125
6073008380,83.8,57.15838184232026,84.046630859375,45.00099182128906
6073018301,183.01,51.70801202182112,59.33284759521485,45.26210021972656
6073017902,179.02,56.657960916886545,83.0513687133789,45.05149841308594
6073007912,79.12,51.63178132709704,56.32862091064453,45.194339752197266
6073007602,76.02,54.16295179429945,74.07050323486328,45.01606750488281
6073013327,133.27,53.01335169057377,61.492191314697266,45.01470184326172
6073017606,176.06,56.13242078690808,76.29511260986328,45.00373840332031
6073017605,176.05,54.229771205357146,76.29715728759766,45.00785446166992
6073010018,100.18,55.27798816191446,71.65541076660156,45.04878616333008
6073013321,133.21,54.65762813960281,64.45292663574219,45.208763122558594
6073020038,200.38,52.56547986660079,64.6194839477539,45.03791046142578
6073005103,51.03,55.40604528151558,82.24791717529297,45.07181167602539
6073020712,207.12,57.46180701202461,75.40829467773438,45.00236511230469
6073005401,54.01,53.413807474124205,70.81707763671875,45.06233978271485
6073000301,3.01,53.486111111111114,65.25433349609375,45.0419921875
6073000302,3.02,56.06144230769231,83.24282836914062,45.04742431640625
6073001801,18.01,53.80294136379076,80.17033386230469,45.0324592590332
6073015002,150.02,59.70688770183742,87.78801727294922,45.03109359741211
6073015001,150.01,58.58868613939607,84.84442138671875,45.03109359741211
6073014701,147.01,54.803831636235955,75.88943481445312,45.06640625
6073014702,147.02,55.44209649051047,73.83635711669922,45.10276794433594
6073010201,102.01,51.77519419001437,60.7445068359375,45.32244873046875
6073020711,207.11,57.28107942139738,75.44192504882812,45.00785446166992
6073010202,102.02,50.86498538389901,60.7445068359375,45.44564056396485
6073009307,93.07,59.81988739419589,87.77934265136719,45.00236511230469
6073021002,210.02,52.576512430939225,63.692161560058594,45.00099182128906
6073009203,92.03,57.106649417202576,82.65289306640625,45.01606750488281
6073009204,92.04,60.837645289559546,84.61348724365234,45.08933639526367
6073009308,93.08,58.506790726273145,84.18135833740234,45.024269104003906
6073007401,74.01,55.5103294136598,71.95346069335938,45.07585906982422
6073007303,73.03,51.9967235620471,59.85830307006836,45.03382110595703
6073021401,214.01,55.709264459847034,76.00428009033203,45.04742431640625
6073021501,215.01,56.86039249625748,80.62957763671875,45.02973175048828
6073005601,56.01,56.07168267697704,87.28434753417969,45.145477294921875
6073005403,54.03,55.9466998673893,72.26342010498047,45.0324592590332
6073005402,54.02,55.95626508511179,76.00755310058594,45.01470184326172
6073005301,53.01,53.56502795777592,69.67735290527344,45.02973175048828
6073005802,58.02,57.72397550076065,78.8121337890625,45.063697814941406
6073005801,58.01,59.77757984203296,86.75778198242188,45.07316207885742
6073005201,52.01,56.80752652519894,87.26564025878906,45.12150573730469
6073004102,41.02,57.347067775974025,84.22918701171875,45.01743698120117
