zcta,population,pnhwhite,pnhblack,phispanic,pforeign_born,punemployed,poverty_rate,affluence,disadvantage,median_family_income
28115,41386,0.8059971928596,0.0795921310782,0.0520949102938,0.0603585764766,0.0307061970234,0.0896359235048,0.3723491132259,0.106235101819,91378.0
28117,47574,0.7872577309608,0.0654349029064,0.0614831633866,0.0917097553611,0.0406208448112,0.0389528125525,0.5246387720108,0.0541700124741,127131.0
28119,2253,0.3235685825348,0.6276076436043,0.0368397682905,0.0110963163897,0.131859138608,0.151069521904,0.0903731584549,0.2234139293432,51211.0
28120,23418,0.7548466920853,0.1327611207962,0.0544879995286,0.0501750782132,0.054692402482,0.0942464545369,0.3607340455055,0.132667824626,92475.0
28124,6362,0.8057214617729,0.0740333199501,0.0322225727141,0.056428797543,0.0461068712175,0.1114811301231,0.2869298756123,0.1370435357094,80733.0
28125,2643,0.9387060403824,0.0,0.026485055685,0.0071888007224,0.0358373522758,0.0216483101249,0.2511257529259,0.0932090580463,84010.0
28127,7257,0.7715309262276,0.1101005896926,0.0321069322526,0.0465757213533,0.0493421070278,0.1039022132754,0.2575768828392,0.1169255897403,85921.0
28128,7602,0.8241252303123,0.1352275758982,0.0059194946662,0.0227571688592,0.0641891881824,0.1276147812605,0.2485598623753,0.1584656089544,78008.0
28129,5690,0.8869947195053,0.0465729348361,0.0381370820105,0.0163444634527,0.0117213660851,0.0464008450508,0.2205059081316,0.0748936533928,80313.0
28133,2125,0.8042352795601,0.1684705913067,0.0183529406786,0.0042352941819,0.0294117648154,0.0367058813572,0.2282505780458,0.1208592802286,93068.0
28134,12746,0.4998430907726,0.1769967079163,0.197238355875,0.1977090835571,0.0465046949685,0.1619077771902,0.3952486217022,0.1653864234686,89618.0
28135,5417,0.4736939370632,0.4039136171341,0.087133102119,0.0324903093278,0.0126735065132,0.1963656097651,0.1739727854729,0.2354905307293,61735.0
28136,83,1.0,0.0,0.0,0.0,0.0,0.1445783078671,0.4763668477535,0.1694048941135,77589.0
28137,2837,0.9365527033806,0.0225590411574,0.0289037711918,0.0098695801571,0.0368567444384,0.053930208087,0.2536194324493,0.0937174782157,81094.0
28138,10013,0.961949467659,0.0054928590544,0.008788574487,0.008788574487,0.0555660538375,0.1025303676724,0.245287373662,0.1053126603365,78995.0
28139,18624,0.8752147555351,0.0548754297197,0.0420962199569,0.0309278350323,0.026143791154,0.1701479256153,0.2317651361227,0.2105400413275,66946.0
28144,27049,0.5012754797935,0.360900580883,0.0968982204795,0.0410736054182,0.0816426277161,0.2379281073809,0.3040203750134,0.2509252130985,71905.0
28146,32181,0.8542929291725,0.0710978507996,0.0475125089288,0.0237407162786,0.051566708833,0.1327627897263,0.274202644825,0.1536096781492,77238.0
28147,24529,0.5697745680809,0.2077948600054,0.1602185219526,0.0982918143272,0.0617244429886,0.1861873418093,0.2078508287668,0.2095208466053,67800.0
28150,26040,0.6386328935623,0.2877880036831,0.0345622114837,0.0333717353642,0.0504579506814,0.1698861271143,0.2338308393955,0.2228629738092,64170.0
28152,25873,0.6424844264984,0.2490627318621,0.0436748750508,0.021450933069,0.0767668187618,0.1992155015469,0.252117305994,0.2380464971066,64258.0
28159,2954,0.5666892528534,0.3937034606934,0.0304671637714,0.0077860527672,0.1025815233588,0.1789910197258,0.2258829325438,0.223104685545,62439.0
28160,3957,0.7460197210312,0.1723527908325,0.0133939851075,0.0075815012679,0.0900321528316,0.1461326032877,0.2407821267843,0.2486767470837,57617.0
28163,6123,0.8020578026772,0.0347868688405,0.1211824268103,0.0997876822948,0.02615233697,0.1514601558447,0.2409102022648,0.1460627019405,80455.0
28164,15678,0.8728154301643,0.0308712851256,0.0524301566184,0.0232810303569,0.0390888266265,0.0780958533287,0.2978450059891,0.1104365065694,93226.0
28166,10470,0.7537726759911,0.1806112676859,0.0382043942809,0.0211079269648,0.0621096454561,0.0597628615797,0.3043867945671,0.0751368403435,92267.0
28167,2142,0.8333333134651,0.1232492998242,0.0,0.0144724557176,0.0082730092108,0.1386554688215,0.2554177939892,0.185348674655,58403.0
28168,10632,0.8724604845047,0.0404439419508,0.0684725344181,0.0456170067191,0.0422448962927,0.13059489429,0.2249818444252,0.1616002321243,69525.0
28169,170,0.9470587968826,0.0529411770403,0.0,0.0,0.0,0.0823529437184,0.2116441726685,0.1781510561705,65000.0
28170,9707,0.3850829303265,0.5232306718826,0.0308025144041,0.0454311333597,0.0848298668861,0.2322880327702,0.170546233654,0.3326340615749,50903.0
28173,62501,0.7267723679543,0.0869426056743,0.0702388733625,0.108366265893,0.0332085192204,0.0441282726824,0.5915125012398,0.0538020469248,156024.0
28174,8547,0.4901134967804,0.2538902461529,0.2039311975241,0.1057681068778,0.0608904920518,0.1760186553001,0.2304224967957,0.1947951167822,79119.0
28202,16150,0.5450773835182,0.2408049553633,0.1028482988477,0.1218575835228,0.0177962575108,0.1082320436835,0.6323727965355,0.1056239902973,149242.0
28203,17989,0.7870365381241,0.1034521088004,0.0460837185383,0.065651230514,0.0161966327578,0.1154573783278,0.743704855442,0.1037764027715,189083.0
28204,9525,0.6256167888641,0.2392650991678,0.0602624677122,0.0854593142867,0.0402521118522,0.1097001358867,0.6524866819382,0.1386382728815,137768.0
28205,51160,0.4517787396908,0.267474591732,0.1959343254566,0.1870015710592,0.0561585202813,0.1760251522064,0.4163824915886,0.1883260011673,80154.0
28206,14000,0.1560714244843,0.6533571481705,0.1459285765886,0.161071434617,0.0452519245446,0.2620990872383,0.2358555197716,0.2820135951042,53718.0
28207,9461,0.9317197203636,0.0197653528303,0.0267413593829,0.0347743369639,0.01762313582,0.0260495152324,0.7979628443718,0.0275670364499,250001.0
28208,40502,0.1520171910524,0.6137968301773,0.1371537148952,0.1164140030742,0.089485026896,0.2049123048782,0.2348277419806,0.2654574811459,55505.0
28209,23719,0.7912222146988,0.0639571622014,0.075045324862,0.0808212831616,0.0256198346615,0.0927948057652,0.6220412254333,0.0870554745197,147500.0
28210,46811,0.6284847855568,0.1316998153925,0.1744461804628,0.1731003373861,0.0374768786132,0.0767449885607,0.5473074913025,0.0838725864887,123737.0
28211,32050,0.743744134903,0.1281747221947,0.0459594391286,0.1022776886821,0.0471952855587,0.087174475193,0.6360807418823,0.0911796092987,161700.0
28212,43301,0.1750306040049,0.4037781953812,0.2890695333481,0.2866908311844,0.0752503350377,0.1789954304695,0.2123373746872,0.2372627556324,53192.0
28213,44515,0.1907222270966,0.4952038526535,0.2494440078735,0.194608554244,0.0466115437448,0.2009077817202,0.2999756336212,0.189745247364,69496.0
28214,41117,0.3145900666714,0.4601259827614,0.1375343501568,0.1251793652773,0.0643638148904,0.0957644060254,0.3148313462734,0.1186139807105,81420.0
28215,64713,0.2123530060053,0.5149196982384,0.2027413398027,0.1869639754295,0.0793183147907,0.1562480479479,0.2653559148312,0.1773745119572,67808.0
28216,53422,0.2121784985065,0.6184156537056,0.1032907813787,0.1229455992579,0.0330427102745,0.1179414987564,0.3266421556473,0.1698646843433,72641.0
28217,31756,0.1564113795757,0.3777868747711,0.3580740690231,0.3345824480057,0.05628028512,0.1958871334791,0.2596992850304,0.2255684882402,58971.0
28226,38475,0.7421442270279,0.08158544451,0.1142560094595,0.1264977306128,0.0272261835635,0.0507765524089,0.617611348629,0.0606353953481,165491.0
28227,59904,0.4648103713989,0.2967247664928,0.1651976555586,0.1630942821503,0.0579263456166,0.1169764623046,0.3172978460789,0.1414875239134,85479.0
28262,45186,0.2759704291821,0.4743283390999,0.0794715210795,0.2187624424696,0.0277625378221,0.1247937828302,0.408204138279,0.112397454679,87947.0
28269,78540,0.2870893776417,0.4972752630711,0.128953397274,0.1356888264418,0.0244343895465,0.0812969580293,0.4098726809025,0.0998272448778,89748.0
28270,34169,0.6485703587532,0.1296204179525,0.0877403467894,0.1723491996527,0.0320041067898,0.0432339087129,0.6357607245445,0.0510562546551,148039.0
28273,46663,0.2393116652966,0.4116537868977,0.2263463586569,0.2195315361023,0.0529956296086,0.0629667118192,0.3745604157448,0.1059390157461,97589.0
28277,71047,0.6189142465591,0.0835362523794,0.0743592306972,0.2135628461838,0.0359272398055,0.0418575815856,0.6105760335922,0.0460398942232,143061.0
28278,35260,0.4098411798477,0.3066364228725,0.1242484375834,0.1615995466709,0.0476911067963,0.0375491827726,0.5188584327698,0.0511934123933,134406.0
28301,16206,0.1700604707003,0.6977045536041,0.0437492281199,0.0392447225749,0.1431701928377,0.3186247348785,0.1735116094351,0.3486852645874,52400.0
28303,30468,0.3857161700726,0.3576539456844,0.1090652495623,0.1019102036953,0.0598856955767,0.1914774179459,0.2805567979813,0.223160430789,64472.0
28304,36289,0.3717104494572,0.387858569622,0.1425776332617,0.0807407200336,0.0971923545003,0.1767068207264,0.2538862526417,0.2265866845846,63041.0
28305,5640,0.6606382727623,0.2019503563643,0.0849290788174,0.0494680851698,0.0842020884156,0.1554964482784,0.4178176820278,0.1402653604746,86903.0
28306,43736,0.4439592063427,0.3193707764149,0.1400219500065,0.0732119977474,0.0807119458914,0.1530106365681,0.295122474432,0.2076191157103,72056.0
28307,14760,0.4987804889679,0.1792005449533,0.2110433578491,0.0428184270859,0.1066107973456,0.116310916841,0.2230894863605,0.1855276077986,46191.0
28311,34683,0.4020701646805,0.4055012464523,0.0895251259208,0.0639218091965,0.0634778439999,0.1997749954462,0.31439858675,0.2090548425913,74500.0
28312,20111,0.5585003495216,0.2955099344254,0.0694147497416,0.0388841927052,0.0765217393637,0.1695580035448,0.3018698394299,0.2198432683945,73433.0
28314,57908,0.2484285384417,0.4985148906708,0.1588899642229,0.0971886441112,0.085178129375,0.1755428910255,0.263199955225,0.2103868424892,62478.0
28315,13997,0.6835036277771,0.1693934351206,0.044080875814,0.0456526391208,0.033452808857,0.1055973991752,0.2943837940693,0.1342579871416,83605.0
28318,3925,0.6889172196388,0.116433121264,0.148025482893,0.0351592339575,0.0721415579319,0.1245859861374,0.2438610047102,0.1378547996283,73295.0
28320,8145,0.7424186468124,0.1510128974915,0.0906077325344,0.0248004905879,0.0634208843112,0.1869698762894,0.2464287132025,0.2188380509615,68409.0
28323,4695,0.5527156591415,0.2734824419022,0.1343982964754,0.0811501592398,0.04150390625,0.1095890402794,0.2087803632021,0.1890491992235,63315.0
28325,428,0.5140187144279,0.2616822421551,0.1845794320107,0.0864485949278,0.0738007351756,0.1563981026411,0.158785790205,0.2710021734238,70250.0
28326,25713,0.5365379452705,0.2559405863285,0.1342511624098,0.0453078225255,0.0830677747726,0.1458171010017,0.262064486742,0.1506067216396,77936.0
28327,18810,0.8269537687302,0.0517809689045,0.0832004249096,0.0379585325718,0.0354794822633,0.0793871879578,0.3330380916595,0.1012314856052,97500.0
28328,26101,0.4340446591377,0.2747404277325,0.2437071353197,0.1294969469309,0.0517099127173,0.2494010478258,0.2010032832623,0.2709511220455,59122.0
28332,787,0.4383735656738,0.5146124362946,0.0,0.0470139756799,0.0153374234214,0.0876747146249,0.2446737289429,0.212399750948,73059.0
28333,9985,0.2420630902052,0.3873810768127,0.335903853178,0.1706559807062,0.0469831861556,0.3127691447735,0.1205485090613,0.3480372130871,49111.0
28334,22249,0.6514899730682,0.2027057409286,0.117083914578,0.0532158762217,0.0321958139539,0.1920605748892,0.2324720919132,0.2166394591331,69192.0
28337,8920,0.5405829548836,0.3587443828583,0.0747757852077,0.015582960099,0.014093529433,0.3006468117237,0.2182582616806,0.349907040596,47738.0
28338,3721,0.5603332519531,0.2722386419773,0.1160978227854,0.0507927983999,0.0880440250039,0.0723932981491,0.3288559019566,0.1701469123363,76853.0
28339,6508,0.6061770319939,0.2576828598976,0.0980331897736,0.0789797157049,0.0375989452004,0.1630181670189,0.1514571160078,0.2095980346203,67031.0
28340,9790,0.2719101011753,0.374259442091,0.0505617968738,0.0128702754155,0.0726593881845,0.3327189087868,0.1486631929874,0.3828377425671,38038.0
28341,3271,0.4221950471401,0.3121369481087,0.2381534725428,0.1079180687666,0.0967741906643,0.324365645647,0.1667046695948,0.2477619200945,54375.0
28342,143,0.8111888170242,0.0349650345743,0.0069930069149,0.0,0.0,0.0900000035763,0.3847933709621,0.0300000011921,146250.0
28343,1857,0.3397953808308,0.5239633917809,0.0037695206702,0.0016155089252,0.1008206307888,0.2245557308197,0.1180693805218,0.3556675314903,39554.0
28344,4766,0.4146034419537,0.2251363843679,0.3258497714996,0.1447754949331,0.0505617968738,0.246060103178,0.1293188333511,0.2649251818657,46342.0
28345,11484,0.5294322371483,0.3814001977444,0.0351793803275,0.0071403691545,0.0731328800321,0.2376220226288,0.1014434620738,0.3327818214893,55989.0
28347,2016,0.2569444477558,0.5620039701462,0.0828372985125,0.0565476194024,0.0140350880101,0.245888158679,0.091198451817,0.269865334034,46364.0
28348,38665,0.4939868152142,0.2761670649052,0.1293676495552,0.0411741882563,0.0629198625684,0.1420034617186,0.2622220516205,0.1779574453831,74594.0
28349,3765,0.5537848472595,0.2443559169769,0.154847279191,0.070119522512,0.0085178874433,0.1898940503597,0.1838884353638,0.1737855672836,70197.0
28351,4617,0.6079705357552,0.1929824501276,0.0231752227992,0.0084470435977,0.1399300396442,0.2568767666817,0.1242640316486,0.3097956478596,51316.0
28352,24403,0.3816743791103,0.419866412878,0.0412654168904,0.0269229188561,0.102427534759,0.2835295796394,0.184727281332,0.3297851383686,52381.0
28356,5638,0.6553742289543,0.1865909844637,0.0971975848079,0.041326712817,0.0798791050911,0.1100461483002,0.3008815050125,0.1500540077686,84461.0
28357,2429,0.4656237065792,0.134211614728,0.2379580140114,0.0687525719404,0.0162810627371,0.097571015358,0.1712609529495,0.1716395765543,65670.0
28358,34093,0.3787287771702,0.3182178139687,0.0862347111106,0.0478104017675,0.0624736174941,0.2541651725769,0.2119316607714,0.3047465384007,55570.0
28360,13687,0.165631622076,0.0916928499937,0.1146343275905,0.0426682271063,0.0765574574471,0.2437067627907,0.1659351289272,0.3171300590038,52620.0
28362,44,0.1590909063816,0.75,0.0,0.0,0.4285714328289,0.3636363744736,0.0098039219156,0.4378787875175,33750.0
28363,965,0.4953368008137,0.403108805418,0.0093264244497,0.0093264244497,0.3325000107288,0.1865285038948,0.1135016009212,0.2676930129528,51875.0
28364,13151,0.0800699591637,0.1907839775085,0.0040301117115,0.0082123028114,0.0692994147539,0.2803902029991,0.1709798425436,0.3178448081017,53362.0
28365,14898,0.5517519116402,0.2068734019995,0.1974761784077,0.1190092638135,0.0386002399027,0.2489049583673,0.1751033365726,0.2452909052372,66345.0
28366,4997,0.5959575772285,0.1494897007942,0.1893135905266,0.0502301380038,0.0202275607735,0.1324649304152,0.2234490066767,0.2051494121552,66714.0
28367,173,0.6416184902191,0.1445086747408,0.1907514482737,0.1907514482737,0.0689655169845,0.4739884436131,0.2210131138563,0.4678446352482,42813.0
28368,116,0.7155172228813,0.0,0.2844827473164,0.0,0.0757575780153,0.0,0.0,0.050505053252,73869.0
28369,2067,0.5278180837631,0.31881955266,0.0077406871133,0.0062893079594,0.0063897762448,0.1812015473843,0.1526588946581,0.2827554941177,50875.0
28371,6149,0.4140510559082,0.3345259428024,0.1006667762995,0.0515530966222,0.0406471975148,0.13820078969,0.2282062619925,0.1984732449055,70607.0
28372,12346,0.1062692403793,0.1122630834579,0.0144176250324,0.0124736754224,0.0367551110685,0.252354234457,0.2165467143059,0.3138820528984,49196.0
28373,2671,0.724447786808,0.1748408824205,0.0789966285229,0.1081991791725,0.0294117648154,0.0550355687737,0.2761925458908,0.0642850399017,97159.0
28374,19189,0.8954609632492,0.0174058061093,0.0244931988418,0.0496638715267,0.0416034013033,0.0385535769165,0.5790380835533,0.0313312523067,128723.0
28375,184,0.8260869383812,0.1141304373741,0.0054347827099,0.0,0.0,0.1413043439388,0.1184860542417,0.1932367086411,68077.0
28376,43457,0.3853003978729,0.3562832176685,0.1476171910763,0.0554571188986,0.0638808831573,0.1638373732567,0.2705855071545,0.1786163151264,74779.0
28377,11548,0.1440942138433,0.2269657105207,0.1382057517767,0.0591444410384,0.0654044747353,0.3312440216541,0.1808952242136,0.3888001739979,44211.0
28379,24537,0.5885804891586,0.2886253297329,0.0830582380295,0.0422627069056,0.0911007672548,0.2319751828909,0.2363903969526,0.2958069741726,58912.0
28382,6689,0.6142921447754,0.20092689991,0.1514426618814,0.1015099436045,0.0735510438681,0.1479094922543,0.1874969154596,0.189432144165,81046.0
28383,6499,0.1110940128565,0.214032933116,0.0006154793082,0.0093860598281,0.0877045765519,0.2872159481049,0.1449400186539,0.3563525378704,42759.0
28384,10146,0.3273211121559,0.2360536158085,0.314212501049,0.1298048496246,0.0626944229007,0.2966511845589,0.1599554866552,0.3204258978367,55530.0
28385,2149,0.5630525946617,0.252675652504,0.1265704929829,0.0670079141855,0.0,0.1417910456657,0.2345731556416,0.1331491023302,78750.0
28386,5065,0.0955577492714,0.0959526151419,0.2564659416676,0.1184600219131,0.0890707746148,0.3753729760647,0.135242909193,0.4272346198559,38750.0
28387,15277,0.7253387570381,0.1432218402624,0.0922956094146,0.0581920519471,0.061540775001,0.1151384487748,0.4667065143585,0.0983251482248,104436.0
28390,24902,0.4068347811699,0.3188097476959,0.1590635329485,0.0711991041899,0.0676317587495,0.1982142180204,0.2576106786728,0.2221151292324,64429.0
28391,5724,0.7472047805786,0.1671907752752,0.0181691125035,0.0230607967824,0.0826168209314,0.1210691854358,0.2691536545753,0.1521186083555,80750.0
28392,1727,0.6554719209671,0.3011001646519,0.0428488701582,0.0,0.0,0.3315118253231,0.2514178752899,0.3273622989655,93136.0
28393,1914,0.4947753250599,0.3045977056026,0.1280041784048,0.0757575780153,0.0609613135457,0.1952879577875,0.1580748856068,0.3395391404629,36926.0
28394,5171,0.70566624403,0.1212531402707,0.0456391423941,0.0359698310494,0.0218023248017,0.1071913167834,0.3334437608719,0.1336044222116,87813.0
28395,2426,0.6813685297966,0.1319043636322,0.0449299253523,0.0243198685348,0.0349040143192,0.0498763397336,0.268165230751,0.11064709723,84760.0
28396,2272,0.4854753613472,0.30325704813,0.0497359149158,0.021566901356,0.0899653956294,0.1390845030546,0.2076580822468,0.2033353596926,68125.0
28398,6308,0.3058021664619,0.3425808548927,0.241280913353,0.2306594848633,0.083680421114,0.1566932946444,0.1424449235201,0.2521936893463,46250.0
28399,1825,0.4827397167683,0.3934246599674,0.1161643862724,0.0290410965681,0.1514360308647,0.1901369839907,0.1960292607546,0.2775826454163,54960.0
28401,21872,0.5139447450638,0.34084674716,0.0936814174056,0.0570135340095,0.0530069544911,0.232253164053,0.2701219022274,0.2569719552994,55849.0
28403,39628,0.7659482955933,0.1199404448271,0.0617492683232,0.0512768737972,0.0521443337202,0.2441361695528,0.3940672278404,0.1866834461689,79310.0
28405,34356,0.6901268959045,0.2027302384377,0.0672371610999,0.0584177449346,0.068309135735,0.1522835195065,0.3679330646992,0.1445440351963,85019.0
28409,34397,0.8861819505692,0.0282873511314,0.0406140051782,0.0343053154647,0.037013836205,0.0388728603721,0.4928156137466,0.0448568798602,118320.0
28411,36536,0.8115831017494,0.0648948997259,0.0497044026852,0.0664550065994,0.0526745431125,0.036003973335,0.4690832495689,0.0615579932928,112884.0
28412,42122,0.7874744534492,0.0804330259562,0.0727648288012,0.0568586476147,0.0318018086255,0.1151793599129,0.372236341238,0.1359919607639,84474.0
28420,2710,0.781918823719,0.1095940992236,0.0225092247128,0.0505535043776,0.0261538457125,0.0723247230053,0.193023249507,0.1610879600048,54571.0
28421,2047,0.4807034730911,0.1958964318037,0.2198339104652,0.0454323403537,0.0920162349939,0.160723015666,0.1784248799086,0.2610893547535,80909.0
28422,8106,0.7883049845695,0.1099185794592,0.0345423147082,0.0257833711803,0.0560439564288,0.1363694965839,0.2758397161961,0.1707190424204,72236.0
28423,2624,0.2602896392345,0.2804878056049,0.0697408542037,0.0369664616883,0.1432865709066,0.1744680851698,0.1073776111007,0.3056080639362,48672.0
28425,10903,0.6566082835197,0.239750534296,0.0586994402111,0.0332935899496,0.0677419379354,0.1319745779037,0.2254321873188,0.1869826614857,72434.0
28428,6949,0.9214275479317,0.0,0.0513742975891,0.0437473021448,0.0839454382658,0.0844725891948,0.460210442543,0.0897159799933,107596.0
28429,8597,0.7374665737152,0.1374898254871,0.0359427705407,0.0362917296588,0.0225790273398,0.1362336874008,0.1983830183744,0.1663756966591,68826.0
28430,2165,0.8230946660042,0.1006928384304,0.0762124732137,0.0341801382601,0.0251694098115,0.1113163977861,0.23358027637,0.1806601583958,57217.0
28431,6509,0.5999385714531,0.3352281451225,0.0122906742617,0.0,0.024590164423,0.3643351197243,0.1619237661362,0.3764324188232,45208.0
28432,1447,0.7767795324326,0.1548030376434,0.0684174150229,0.0304077398032,0.0,0.0960608124733,0.2233084142208,0.1785333454609,82688.0
28433,4403,0.3179650306702,0.6552350521088,0.0220304336399,0.0011355893221,0.0426426418126,0.2859094142914,0.1735555231571,0.3351182043552,53929.0
28434,385,0.1662337630987,0.4649350643158,0.0103896101937,0.0,0.0564971752465,0.1168831139803,0.1539561599493,0.2183035612106,73750.0
28435,1964,0.647148668766,0.199083507061,0.1262729167938,0.0325865596533,0.1620370298624,0.0901981219649,0.160366460681,0.1852362155914,59708.0
28436,1469,0.8304969072342,0.1415929198265,0.0,0.0,0.1421508044004,0.0483321994543,0.1818153709173,0.0814812108874,72863.0
28438,1490,0.6892617344856,0.2906040251255,0.0,0.0,0.0488431863487,0.1664429455996,0.1599390506744,0.2301339805126,61635.0
28441,2970,0.4269360303879,0.4171717166901,0.1114478111267,0.0791245773435,0.0883367806673,0.2533829510212,0.1783347725868,0.2471699267626,64609.0
28442,1184,0.7001689076424,0.1663851290941,0.0810810774565,0.0194256752729,0.0742459371686,0.1128074675798,0.2523199319839,0.2290579229593,57162.0
28443,25655,0.8394464850426,0.0470863394439,0.038627948612,0.0349249653518,0.0635537207127,0.0743466615677,0.3969683051109,0.0879437178373,104193.0
28444,2500,0.5088000297546,0.2576000094414,0.1964000016451,0.0659999996424,0.0428931862116,0.1456000059843,0.1958326101303,0.1501533687115,87188.0
28445,9675,0.8728682398796,0.0266666673124,0.0559173114598,0.0243927650154,0.009269239381,0.0782428905368,0.3793588578701,0.1111988723278,92768.0
28447,1378,0.5500725507736,0.4274310469627,0.0116110304371,0.0116110304371,0.0142045458779,0.3722786605358,0.0850913599133,0.2957080602646,47444.0
28448,871,0.5614236593246,0.214695751667,0.0,0.0,0.1058394163847,0.2273249179125,0.1216891556978,0.2849253118038,48465.0
28449,2033,0.9660599827766,0.0,0.0255779642612,0.0334481075406,0.0134288268164,0.0319724529982,0.5019806623459,0.0370729230344,106563.0
28450,2078,0.6304138302803,0.1000962480903,0.0274302214384,0.0240615978837,0.0446650125086,0.0739341601729,0.3564802706242,0.1466370224953,80673.0
28451,42073,0.7235043644905,0.1313906759024,0.0844959914684,0.0468471460044,0.0458388514817,0.1060002371669,0.3162505626678,0.1215920671821,83692.0
28453,3559,0.3186288177967,0.2728294432163,0.3973026275635,0.1961225122213,0.0527622587979,0.2136632055044,0.2323182076216,0.2992348372936,56930.0
28454,2769,0.5034308433533,0.4655110239983,0.0158902127296,0.0,0.0029784066137,0.0827013328671,0.2177519500256,0.1311638653278,58750.0
28455,2245,0.577282845974,0.0962138101459,0.2984409928322,0.0093541201204,0.1555136591196,0.2467706054449,0.1607749462128,0.2164605855942,51406.0
28456,4001,0.4003998935223,0.5141214728355,0.0354911275208,0.0349912531674,0.0992411002517,0.1610277295113,0.1679528355598,0.2483703196049,52627.0
28457,11281,0.6554383635521,0.1493661850691,0.1809236705303,0.0586827397346,0.0568305999041,0.1477666348219,0.2856970131397,0.1689918041229,96648.0
28458,5481,0.3557744920254,0.343185544014,0.2021528929472,0.091954022646,0.0710250213742,0.2182524949312,0.1813240945339,0.2881730794907,47474.0
28460,11666,0.8259900808334,0.0155151719227,0.1117778122425,0.0304303094745,0.0133276013657,0.0831329450011,0.3244478404522,0.0908914357424,98340.0
28461,22255,0.8918894529343,0.0440799817443,0.0325320139527,0.0219276566058,0.0865152254701,0.0529491826892,0.3597638607025,0.0762029513717,95861.0
28462,11862,0.8872871398926,0.0562299787998,0.0167762599885,0.0096105206758,0.0479326732457,0.112332008779,0.241635248065,0.1580844223499,71518.0
28463,6999,0.5923703312874,0.3113301992416,0.0518645532429,0.0141448779032,0.0384972169995,0.2543985545635,0.1908732056618,0.3410419225693,47099.0
28464,2388,0.3718592822552,0.3090452253819,0.2881072163582,0.0690954774618,0.1442080438137,0.3303983211517,0.1369689106941,0.4207166433334,42115.0
28465,8228,0.9518716335297,0.0044968398288,0.0137335928157,0.0195673312992,0.0345285534859,0.0899451524019,0.4211739897728,0.0882600620389,104125.0
28466,8470,0.6886658668518,0.163518294692,0.1087367162108,0.0636363625526,0.0656992048025,0.1218697801232,0.2544684112072,0.1624709367752,75091.0
28467,13185,0.8699279427528,0.052483882755,0.0309442542493,0.0293515361845,0.0487040132284,0.0640879794955,0.2910422384739,0.0735797435045,85122.0
28468,4645,0.8951560854912,0.0344456396997,0.0148546826094,0.034660924226,0.0848837196827,0.0828848257661,0.4086079597473,0.065356515348,102536.0
28469,8828,0.8940870165825,0.0242410507053,0.0624150447547,0.0491617582738,0.0250447224826,0.0619619376957,0.3563267290592,0.091651417315,92850.0
28470,10645,0.7301080226898,0.1512447148561,0.0770314708352,0.0311883520335,0.0211174655706,0.1232168525457,0.2628885507584,0.1750550866127,72500.0
28472,17854,0.5879354476929,0.2906911671162,0.0572420731187,0.0380306951702,0.0606559626758,0.2157673835754,0.2230757921934,0.2920424044132,53845.0
28478,4424,0.6256781220436,0.2762206196785,0.0919981896877,0.0336799286306,0.0780669152737,0.2259166538715,0.159878924489,0.2121687978506,75625.0
28479,6333,0.7558819055557,0.093320697546,0.0476867221296,0.0072635402903,0.0639447644353,0.0647458732128,0.3563402295113,0.1529886871576,95000.0
28480,2899,0.9586064219475,0.006898930762,0.0189720597118,0.0424284227192,0.0117079885677,0.067754521966,0.6659085154533,0.0302199553698,218500.0
28501,18635,0.2313388735056,0.6481888890266,0.0617654956877,0.0346122905612,0.108723461628,0.3107036650181,0.166176199913,0.3731341958046,47647.0
28504,20321,0.596230506897,0.3185374736786,0.0568869635463,0.0413365475833,0.0543261766434,0.1810405552387,0.2088694870472,0.225549057126,64552.0
28508,1736,0.3519585132599,0.0841013789177,0.5639401078224,0.2839861810207,0.0598205365241,0.4692443013191,0.1617147028446,0.3642140030861,36071.0
28510,1379,0.7657722830772,0.1522842645645,0.0601885430515,0.042784627527,0.071550257504,0.1624365448952,0.2827493846416,0.1776866167784,76542.0
28511,604,0.8857616186142,0.0,0.1142384111881,0.0314569547772,0.0438596494496,0.1870860904455,0.2033402323723,0.1997613310814,46741.0
28512,3414,0.9461042881012,0.0046865846962,0.0114235505462,0.0178676042706,0.0319148935378,0.101832382381,0.4800300002098,0.102698251605,108359.0
28513,9819,0.5822384953499,0.2840411365032,0.121091760695,0.033404622227,0.0248625390232,0.1593104153872,0.2509765028954,0.2142379879951,66922.0
28515,2940,0.4268707334995,0.5040816068649,0.0319727882743,0.0241496600211,0.0815642476082,0.210788756609,0.1528727114201,0.2274132370949,66827.0
28516,10610,0.7871819138527,0.1323279887438,0.0121583407745,0.0196983981878,0.0360943041742,0.1080372706056,0.2590827941895,0.1331453919411,73073.0
28518,7627,0.6286875605583,0.1991608738899,0.1464533954859,0.0912547558546,0.0084333438426,0.1311907321215,0.2491117864847,0.1524900346994,65225.0
28519,510,0.5647059082985,0.0588235296309,0.3764705955982,0.0823529437184,0.0505617968738,0.4352941215038,0.3477323949337,0.3307004272938,48333.0
28520,170,0.9705882072449,0.0,0.0,0.0,0.0,0.0470588244498,0.1712382733822,0.0156862754375,89271.0
28521,1632,0.8854166865349,0.0631127431989,0.0514705888927,0.007965686731,0.0504413619637,0.1397058814764,0.1432565748692,0.1662802696228,57125.0
